timestamp,timestamp_kst,direction,gross_return,net_return,cum_net_return,a,b,diff
1744012800000,2025-04-07 17:00,short,-0.014404951935478971,-0.015204951935478972,-1.0666286795987465,-0.028974999999999973,0.18460000000000054,0.21357500000000051
1744016400000,2025-04-07 18:00,long,0.025172578309109905,0.024372578309109907,-1.0422561012896365,0.18460000000000054,-0.11360000000000037,0.2982000000000009
1744048800000,2025-04-08 03:00,long,0.021525347352131075,0.020725347352131076,-1.0215307539375054,0.018433333333333746,-0.0855250000000003,0.10395833333333404
1744052400000,2025-04-08 04:00,short,-0.011479092428666071,-0.012279092428666072,-1.0338098463661713,-0.0855250000000003,0.01921666666666688,0.10474166666666718
1744081200000,2025-04-08 12:00,short,0.0033144827093232188,0.002514482709323219,-1.031295363656848,-0.1461583333333336,0.00216666666666665,0.14832500000000026
1744113600000,2025-04-08 21:00,long,-0.029792716068344438,-0.030592716068344437,-1.0618880797251924,0.07708333333333317,-0.06699166666666656,0.14407499999999973
1744124400000,2025-04-09 00:00,short,0.021008058016187325,0.020208058016187327,-1.041680021709005,-0.007833333333333359,0.126525,0.13435833333333336
1744138800000,2025-04-09 04:00,long,-0.005876912844015814,-0.006676912844015814,-1.0483569345530208,0.15601666666666691,-0.018191666666666606,0.17420833333333352
1744171200000,2025-04-09 13:00,short,-0.011019009819897674,-0.011819009819897674,-1.0601759443729184,-0.025458333333333805,0.10411666666666708,0.12957500000000088
1744182000000,2025-04-09 16:00,long,-0.019725923650435795,-0.020525923650435794,-1.0807018680233542,0.0488666666666675,-0.10532500000000011,0.15419166666666762
1744826400000,2025-04-17 03:00,short,-0.005048308733288653,-0.005848308733288654,-1.0865501767566428,-0.034041666666666415,0.09888333333333299,0.1329249999999994
1744830000000,2025-04-17 04:00,long,-0.004036955033300482,-0.004836955033300483,-1.0913871317899433,0.09888333333333299,-0.0035000000000000586,0.10238333333333305
1746025200000,2025-05-01 00:00,long,0.002065595699814793,0.001265595699814793,-1.0901215360901284,0.10486666666666677,-0.0044083333333335695,0.10927500000000034
1748001600000,2025-05-23 21:00,short,-0.0039197154494972075,-0.004719715449497208,-1.0948412515396255,-0.009983333333333455,0.09795000000000009,0.10793333333333355
1748527200000,2025-05-29 23:00,short,0.012967697452627491,0.012167697452627491,-1.082673554086998,-0.008449999999999958,0.10947499999999999,0.11792499999999995
1748970000000,2025-06-04 02:00,short,0.005882705817945921,0.005082705817945921,-1.0775908482690522,-0.06530000000000002,0.033691666666666786,0.09899166666666681
1749132000000,2025-06-05 23:00,short,0.013189936715675143,0.012389936715675143,-1.065200911553377,-0.11554166666666688,0.1717083333333338,0.28725000000000067
1749142800000,2025-06-06 02:00,short,0.016594723244389153,0.015794723244389155,-1.0494061883089878,-0.0070749999999999424,0.12837499999999968,0.13544999999999963
1755097200000,2025-08-14 00:00,short,-0.013742471356772867,-0.014542471356772868,-1.0639486596657606,-0.09645833333333342,0.003066666666666773,0.0995250000000002
1755871200000,2025-08-22 23:00,long,0.006630476644756245,0.005830476644756244,-1.0581181830210042,0.022691666666666777,-0.1834583333333335,0.20615000000000028
1756724400000,2025-09-01 20:00,short,0.0003457797171687593,-0.0004542202828312407,-1.0585724033038355,-0.05506666666666682,0.13928333333333298,0.1943499999999998
1756767600000,2025-09-02 08:00,long,0.011348682778190566,0.010548682778190566,-1.0480237205256449,0.09726666666666683,-0.02310833333333351,0.12037500000000034
1756821600000,2025-09-02 23:00,long,-0.005216646342751541,-0.006016646342751541,-1.0540403668683964,0.15072500000000022,-0.2029749999999999,0.3537000000000001
1756828800000,2025-09-03 01:00,short,-0.006560396913956046,-0.007360396913956046,-1.0614007637823524,-0.12170833333333331,0.01012499999999994,0.13183333333333325
1757077200000,2025-09-05 22:00,long,-0.022544831964466217,-0.023344831964466215,-1.0847455957468186,0.0274333333333332,-0.07199166666666668,0.09942499999999987
1757080800000,2025-09-05 23:00,short,-0.0034052915701872077,-0.004205291570187208,-1.0889508873170057,-0.07199166666666668,0.1068583333333335,0.17885000000000018
1760130000000,2025-10-11 06:00,long,-0.019034556363852873,-0.01983455636385287,-1.1087854436808586,0.05797499999999989,-0.16972500000000013,0.2277
1760137200000,2025-10-11 08:00,short,0.007353211515129243,0.006553211515129243,-1.1022322321657294,-0.06759999999999988,0.05187499999999989,0.11947499999999978
1760436000000,2025-10-14 19:00,long,0.00805815769725049,0.0072581576972504894,-1.0949740744684788,0.07274166666666648,-0.030433333333333534,0.10317500000000002
1760439600000,2025-10-14 20:00,short,-0.01120223649335661,-0.01200223649335661,-1.1069763109618354,-0.030433333333333534,0.12068333333333325,0.1511166666666668
1760443200000,2025-10-14 21:00,long,0.013439415941171928,0.012639415941171928,-1.0943368950206633,0.12068333333333325,-0.017958333333333076,0.13864166666666633
1760691600000,2025-10-17 18:00,short,-0.01105218919829909,-0.01185218919829909,-1.1061890842189623,-0.04759166666666648,0.1243916666666669,0.17198333333333338
1760695200000,2025-10-17 19:00,long,0.003585637402895081,0.002785637402895081,-1.1034034468160672,0.1243916666666669,-0.020375000000000476,0.14476666666666738
1760698800000,2025-10-17 20:00,short,-0.010554539764546123,-0.011354539764546123,-1.1147579865806132,-0.020375000000000476,0.09741666666666715,0.11779166666666763
1760868000000,2025-10-19 19:00,short,-0.006687360109093321,-0.007487360109093321,-1.1222453466897064,-0.04983333333333295,0.10362499999999919,0.15345833333333214
1760871600000,2025-10-19 20:00,long,0.006176207162487346,0.005376207162487346,-1.116869139527219,0.10362499999999919,-0.025241666666666607,0.1288666666666658
1761069600000,2025-10-22 03:00,short,0.025962722873511868,0.02516272287351187,-1.0917064166537072,-0.10161666666666624,0.04399999999999982,0.14561666666666606
1761134400000,2025-10-22 21:00,short,-0.004331472510757939,-0.005131472510757939,-1.096837889164465,-0.07682499999999992,0.06962500000000027,0.1464500000000002
1761206400000,2025-10-23 17:00,short,0.004037128797652612,0.0032371287976526116,-1.0936007603668123,-0.12934166666666602,0.004108333333332936,0.13344999999999896
1761660000000,2025-10-28 23:00,long,-0.000631483634266683,-0.001431483634266683,-1.095032244001079,0.03565833333333335,-0.07356666666666656,0.1092249999999999
1761800400000,2025-10-30 14:00,short,5.8013657684097275e-05,-0.0007419863423159028,-1.0957742303433948,-0.015108333333333945,0.08543333333333392,0.10054166666666786
1761804000000,2025-10-30 15:00,long,-0.006750022221831187,-0.007550022221831187,-1.103324252565226,0.08543333333333392,-0.07446666666666646,0.15990000000000038
1761872400000,2025-10-31 10:00,long,0.0035023390784785224,0.0027023390784785225,-1.1006219134867474,0.051291666666666735,-0.1185916666666662,0.16988333333333294
1762257600000,2025-11-04 21:00,long,-0.014275125408790168,-0.015075125408790168,-1.1156970388955376,0.089175,-0.03267500000000023,0.12185000000000024
1762286400000,2025-11-05 05:00,long,-0.0005338739013704963,-0.0013338739013704962,-1.117030912796908,0.07795833333333313,-0.03510833333333352,0.11306666666666665
1762513200000,2025-11-07 20:00,long,0.0055236815646380055,0.004723681564638005,-1.11230723123227,0.0546583333333337,-0.04698333333333338,0.10164166666666707
1762786800000,2025-11-11 00:00,short,-0.008927257005238332,-0.009727257005238332,-1.1220344882375082,-0.027941666666666087,0.0909833333333332,0.11892499999999928
1762974000000,2025-11-13 04:00,long,0.0023585499409868316,0.0015585499409868316,-1.1204759382965213,0.08758333333333379,-0.03342500000000026,0.12100833333333405
1763013600000,2025-11-13 15:00,long,-0.006085409269862008,-0.006885409269862008,-1.1273613475663833,0.008274999999999366,-0.15177500000000022,0.16004999999999958
1763046000000,2025-11-14 00:00,short,0.02624559579192709,0.02544559579192709,-1.1019157517744562,-0.02341666666666642,0.1077583333333334,0.13117499999999982
1763078400000,2025-11-14 09:00,long,-0.013380974343871088,-0.014180974343871089,-1.1160967261183272,0.059083333333333155,-0.04889166666666567,0.10797499999999882
1763100000000,2025-11-14 15:00,short,0.004086469993494823,0.0032864699934948235,-1.1128102561248323,-0.15440833333333304,0.018591666666666118,0.17299999999999915
1763128800000,2025-11-14 23:00,short,0.01156923511157526,0.01076923511157526,-1.102041021013257,-0.05873333333333308,0.16154166666666603,0.2202749999999991
1763211600000,2025-11-15 22:00,short,0.0005052623699611791,-0.0002947376300388209,-1.1023357586432958,-0.02112500000000006,0.0777916666666667,0.09891666666666676
1763388000000,2025-11-17 23:00,short,0.022065313793673602,0.021265313793673603,-1.0810704448496222,-0.02031666666666654,0.21609999999999951,0.23641666666666605
1763442000000,2025-11-18 14:00,short,-0.013248575298214993,-0.014048575298214993,-1.0951190201478371,-0.06539166666666762,0.040366666666668216,0.10575833333333584
1763456400000,2025-11-18 18:00,long,0.0008400025189123639,4.0002518912363844e-05,-1.0950790176289247,0.025624999999999343,-0.1193499999999994,0.14497499999999874
1763539200000,2025-11-19 17:00,long,0.002951302954311119,0.002151302954311119,-1.0929277146746135,0.1392833333333341,-0.1249416666666674,0.2642250000000015
1763546400000,2025-11-19 19:00,short,-0.002317879162474279,-0.003117879162474279,-1.0960455938370877,-0.0925249999999993,0.06277500000000025,0.15529999999999955
1763564400000,2025-11-20 00:00,short,0.00996944327821625,0.00916944327821625,-1.0868761505588713,-0.05871666666666675,0.05768333333333331,0.11640000000000006
1763589600000,2025-11-20 07:00,long,0.02482873823569265,0.02402873823569265,-1.0628474123231786,0.17405833333333343,-0.057433333333333,0.23149166666666643
1763679600000,2025-11-21 08:00,long,-0.009217205989051624,-0.010017205989051625,-1.0728646183122301,0.13034166666666636,-0.08040833333333275,0.2107499999999991
1763690400000,2025-11-21 11:00,long,-0.00016476418564137507,-0.0009647641856413751,-1.0738293824978715,0.014458333333333684,-0.1086166666666677,0.12307500000000138
