trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
119,1636729200000,2021-11-13 00:00,short,-0.010623574606161146,-0.011423574606161146,-107.8670610393493,9442.496307694502,9334.629246655153,fixed_4h,,
120,1636743600000,2021-11-13 04:00,long,0.005617792286265688,0.004817792286265688,44.97230477968529,9334.629246655153,9379.601551434838,fixed_4h,,
121,1636747200000,2021-11-13 05:00,short,-0.002874484260189991,-0.003674484260189991,-34.46519826760093,9379.601551434838,9345.136353167238,fixed_4h,,
122,1636819200000,2021-11-14 01:00,short,0.003906549576458973,0.003106549576458973,29.031129379883033,9345.136353167238,9374.16748254712,fixed_4h,,
123,1636855200000,2021-11-14 11:00,short,-0.0015101873478089445,-0.0023101873478089444,-21.65608311442238,9374.16748254712,9352.511399432698,fixed_4h,,
124,1636873200000,2021-11-14 16:00,short,0.003993460802671822,0.003193460802671822,29.86687856062971,9352.511399432698,9382.378277993328,fixed_4h,,
125,1637028000000,2021-11-16 11:00,short,0.01085574520488286,0.01005574520488286,94.34680537932852,9382.378277993328,9476.725083372656,fixed_4h,,
126,1637056800000,2021-11-16 19:00,long,0.013224010260508123,0.012424010260508123,117.73892967183657,9476.725083372656,9594.464013044493,fixed_4h,,
127,1637060400000,2021-11-16 20:00,short,-0.0021678527762576394,-0.0029678527762576393,-28.47495665781811,9594.464013044493,9565.989056386676,fixed_4h,,
128,1637067600000,2021-11-16 22:00,long,0.0011710311598311929,0.00037103115983119284,3.5492800145236463,9565.989056386676,9569.5383364012,fixed_4h,,
129,1637071200000,2021-11-16 23:00,short,0.015091863517060489,0.014291863517060488,136.766535825124,9569.5383364012,9706.304872226323,fixed_4h,,
130,1637078400000,2021-11-17 01:00,long,-0.015520342126084552,-0.01632034212608455,-158.41021629481497,9706.304872226323,9547.894655931508,fixed_4h,,
131,1637096400000,2021-11-17 06:00,short,0.01935761213412701,0.018557612134127013,177.18612572228102,9547.894655931508,9725.080781653789,fixed_4h,,
132,1637118000000,2021-11-17 12:00,long,0.011831972811406244,0.011031972811406244,107.28682677193397,9725.080781653789,9832.367608425722,fixed_4h,,
133,1637146800000,2021-11-17 20:00,long,-0.016418579146888046,-0.017218579146888045,-169.29939986697661,9832.367608425722,9663.068208558745,fixed_4h,,
134,1637157600000,2021-11-17 23:00,short,-0.01271565334101088,-0.01351565334101088,-130.60268011742303,9663.068208558745,9532.465528441322,fixed_4h,,
135,1637168400000,2021-11-18 02:00,long,-0.0020645347109981005,-0.0028645347109981004,-27.306078387613017,9532.465528441322,9505.159450053708,fixed_4h,,
