trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
85,1654776000000,2022-06-09 21:00,short,0.01000668101848412,0.00920668101848412,88.39160380468658,9600.810935800213,9689.2025396049,timeout,1654862400000,2022-06-10 21:00
86,1655046000000,2022-06-13 00:00,short,-0.016800706565047063,-0.017600706565047062,-170.53681074889462,9689.2025396049,9518.665728856005,sl,1655047800000,2022-06-13 00:30
87,1655323200000,2022-06-16 05:00,long,0.026939737149680898,0.0261397371496809,248.81542016797175,9518.665728856005,9767.481149023977,tp,1655329800000,2022-06-16 06:50
88,1655388000000,2022-06-16 23:00,long,-0.015234923574177994,-0.016034923574177993,-156.62081373682372,9767.481149023977,9610.860335287154,sl,1655412000000,2022-06-17 05:40
89,1655470800000,2022-06-17 22:00,short,0.05216010611132493,0.05136010611132493,493.6148066414721,9610.860335287154,10104.475141928626,tp,1655535000000,2022-06-18 15:50
90,1655503200000,2022-06-18 07:00,short,0.04775788406311632,0.046957884063116316,474.4847722333252,10104.475141928626,10578.959914161951,tp,1655535000000,2022-06-18 15:50
91,1657702800000,2022-07-13 18:00,long,-0.024273690200136477,-0.025073690200136476,-265.2535635273591,10578.959914161951,10313.706350634591,sl,1657715400000,2022-07-13 21:30
92,1659463200000,2022-08-03 03:00,short,-0.01854891413362547,-0.01934891413362547,-199.55901857785642,10313.706350634591,10114.147332056735,sl,1659528900000,2022-08-03 21:15
93,1659704400000,2022-08-05 22:00,short,-0.005420524649499603,-0.006220524649499603,-62.915302787729566,10114.147332056735,10051.232029269006,timeout,1659790800000,2022-08-06 22:00
94,1660467600000,2022-08-14 18:00,short,-0.020385423326331198,-0.021185423326331197,-212.93960549124284,10051.232029269006,9838.292423777762,sl,1660533000000,2022-08-15 12:10
95,1660665600000,2022-08-17 01:00,long,-0.015597749736722566,-0.016397749736722565,-161.3258570018014,9838.292423777762,9676.966566775962,sl,1660743600000,2022-08-17 22:40
96,1660723200000,2022-08-17 17:00,short,0.014362332227297658,0.013562332227297658,131.2422355310676,9676.966566775962,9808.20880230703,timeout,1660809600000,2022-08-18 17:00
97,1661162400000,2022-08-22 19:00,long,0.013409984355807092,0.012609984355807092,123.68135955558105,9808.20880230703,9931.890161862611,timeout,1661248800000,2022-08-23 19:00
98,1661241600000,2022-08-23 17:00,long,-0.00010318973543566035,-0.0009031897354356604,-8.97038124766873,9931.890161862611,9922.919780614942,timeout,1661328000000,2022-08-24 17:00
99,1661518800000,2022-08-26 22:00,long,-0.019725970806940274,-0.020525970806940273,-203.67756173651247,9922.919780614942,9719.24221887843,sl,1661524200000,2022-08-26 23:30
100,1661868000000,2022-08-30 23:00,short,0.026578466410649093,0.025778466410649094,250.54715907632016,9719.24221887843,9969.78937795475,tp,1661870700000,2022-08-30 23:45
101,1661911200000,2022-08-31 11:00,long,-0.01697871616037261,-0.017778716160372608,-177.25005552935528,9969.78937795475,9792.539322425395,sl,1661958300000,2022-09-01 00:05
102,1661958000000,2022-09-01 00:00,short,0.01645002386777994,0.01565002386777994,153.25347412213102,9792.539322425395,9945.792796547526,timeout,1662044400000,2022-09-02 00:00
103,1662055200000,2022-09-02 03:00,long,0.025066676140472754,0.024266676140472756,241.35133275406568,9945.792796547526,10187.144129301592,tp,1662088500000,2022-09-02 12:15
104,1662282000000,2022-09-04 18:00,long,0.002266740027231373,0.0014667400272313732,14.941892057621741,10187.144129301592,10202.086021359213,timeout,1662368400000,2022-09-05 18:00
105,1662314400000,2022-09-05 03:00,short,-0.0007314753858531642,-0.0015314753858531641,-15.624243626068273,10202.086021359213,10186.461777733144,timeout,1662400800000,2022-09-06 03:00
106,1662361200000,2022-09-05 16:00,long,0.0050938466635810364,0.004293846663581036,43.73910491801521,10186.461777733144,10230.20088265116,timeout,1662447600000,2022-09-06 16:00
107,1662400800000,2022-09-06 03:00,short,-0.015410246780710235,-0.016210246780710234,-165.83408092401496,10230.20088265116,10064.366801727145,sl,1662426000000,2022-09-06 10:00
108,1662422400000,2022-09-06 09:00,long,-0.024299192975627548,-0.025099192975627547,-252.60748453404904,10064.366801727145,9811.759317193097,sl,1662483900000,2022-09-07 02:05
109,1662476400000,2022-09-07 00:00,long,-0.026042047739549323,-0.026842047739549322,-263.36771200106494,9811.759317193097,9548.391605192031,sl,1662483900000,2022-09-07 02:05
110,1662652800000,2022-09-09 01:00,short,-0.02394329876767043,-0.024743298767670428,-236.25870623798264,9548.391605192031,9312.132898954049,sl,1662693900000,2022-09-09 12:25
111,1663516800000,2022-09-19 01:00,long,-0.019426077457645352,-0.02022607745764535,-188.34792131013214,9312.132898954049,9123.784977643916,sl,1663535400000,2022-09-19 06:10
112,1663614000000,2022-09-20 04:00,short,-0.019761927753607633,-0.020561927753607632,-187.60260754976483,9123.784977643916,8936.182370094151,sl,1663616400000,2022-09-20 04:40
113,1663696800000,2022-09-21 03:00,short,-0.015025533847285333,-0.01582553384728533,-141.41985656343945,8936.182370094151,8794.762513530712,sl,1663757400000,2022-09-21 19:50
114,1663754400000,2022-09-21 19:00,long,0.028297439166036886,0.027497439166036888,241.83344719555242,8794.762513530712,9036.595960726265,tp,1663782300000,2022-09-22 02:45
115,1663776000000,2022-09-22 01:00,short,-0.01735967250620818,-0.018159672506208178,-164.1016232177126,9036.595960726265,8872.494337508551,sl,1663782300000,2022-09-22 02:45
116,1663819200000,2022-09-22 13:00,long,0.02510779746091929,0.02430779746091929,215.67079532931115,8872.494337508551,9088.165132837863,tp,1663836000000,2022-09-22 17:40
117,1663981200000,2022-09-24 10:00,short,0.012105130083229332,0.011305130083229331,102.74288904460121,9088.165132837863,9190.908021882464,timeout,1664067600000,2022-09-25 10:00
118,1664121600000,2022-09-26 01:00,long,-0.016964273965392462,-0.01776427396539246,-163.26980809144337,9190.908021882464,9027.63821379102,sl,1664143200000,2022-09-26 07:00
119,1664186400000,2022-09-26 19:00,short,-0.01833636756558521,-0.01913636756558521,-172.75620310822808,9027.63821379102,8854.882010682792,sl,1664240700000,2022-09-27 10:05
120,1664208000000,2022-09-27 01:00,short,-0.01845908794395723,-0.01925908794395723,-170.5369513771047,8854.882010682792,8684.345059305688,sl,1664240700000,2022-09-27 10:05
121,1664294400000,2022-09-28 01:00,short,0.02555740499448933,0.02475740499448933,215.00184774512337,8684.345059305688,8899.34690705081,tp,1664295900000,2022-09-28 01:25
122,1664463600000,2022-09-30 00:00,long,0.027513739947253146,0.026713739947253148,237.734838975347,8899.34690705081,9137.081746026159,tp,1664548500000,2022-09-30 23:35
123,1664553600000,2022-10-01 01:00,short,0.014857250618627416,0.014057250618627415,128.44224802677547,9137.081746026159,9265.523994052934,timeout,1664640000000,2022-10-02 01:00
124,1664776800000,2022-10-03 15:00,long,0.017538986342124474,0.016738986342124475,155.09547958907868,9265.523994052934,9420.619473642013,timeout,1664863200000,2022-10-04 15:00
125,1665064800000,2022-10-06 23:00,short,0.02517808922787701,0.02437808922787701,229.65670211032077,9420.619473642013,9650.276175752333,tp,1665147000000,2022-10-07 21:50
126,1665396000000,2022-10-10 19:00,long,-0.015334732418493924,-0.016134732418493922,-155.7046238603307,9650.276175752333,9494.571551892002,sl,1665446700000,2022-10-11 09:05
127,1665424800000,2022-10-11 03:00,long,-0.01509006152500214,-0.01589006152500214,-150.86932611309896,9494.571551892002,9343.702225778903,sl,1665446700000,2022-10-11 09:05
128,1665496800000,2022-10-11 23:00,short,-0.007640893810559657,-0.008440893810559657,-78.86919828528964,9343.702225778903,9264.833027493614,timeout,1665583200000,2022-10-12 23:00
129,1665572400000,2022-10-12 20:00,short,0.02507778030297092,0.02427778030297092,224.9295807851989,9264.833027493614,9489.762608278814,tp,1665657000000,2022-10-13 19:30
130,1665673200000,2022-10-14 00:00,long,0.028401633664577153,0.027601633664577154,261.932951077514,9489.762608278814,9751.695559356327,tp,1665675300000,2022-10-14 00:35
