trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
62,1657702800000,2022-07-13 18:00,short,-0.00041457797731436763,-0.0012145779773143676,-13.237436781290315,10898.795325237556,10885.557888456266
63,1659704400000,2022-08-05 22:00,long,0.007286568078574973,0.006486568078574973,70.60991231674039,10885.557888456266,10956.167800773006
64,1660723200000,2022-08-17 17:00,long,-0.01366927504474058,-0.014469275044740581,-158.52780534571517,10956.167800773006,10797.639995427291
65,1661248800000,2022-08-23 19:00,long,-0.0060906492407722945,-0.006890649240772295,-74.40274983662363,10797.639995427291,10723.237245590668
66,1661518800000,2022-08-26 22:00,short,0.07291400764877276,0.07211400764877277,773.2956127481305,10723.237245590668,11496.532858338798
67,1661958000000,2022-09-01 00:00,long,-0.018043201402146325,-0.018843201402146324,-216.63148407607093,11496.532858338798,11279.901374262727
68,1662055200000,2022-09-02 03:00,short,-0.006358345012184019,-0.007158345012184019,-80.74542574038125,11279.901374262727,11199.155948522346
69,1662300000000,2022-09-04 23:00,long,0.0011595846762655349,0.0003595846762655348,4.027044866196646,11199.155948522346,11203.182993388542
70,1662361200000,2022-09-05 16:00,short,-0.007950192298441072,-0.008750192298441073,-98.03000554677442,11203.182993388542,11105.152987841768
71,1662375600000,2022-09-05 20:00,long,0.012179469257769027,0.011379469257769026,126.37074702796724,11105.152987841768,11231.523734869736
72,1662422400000,2022-09-06 09:00,short,0.06440626561493967,0.06360626561493968,714.3952819406237,11231.523734869736,11945.91901681036
73,1662429600000,2022-09-06 11:00,long,-0.05956905237480781,-0.06036905237480781,-721.1638107910372,11945.91901681036,11224.755206019323
74,1662436800000,2022-09-06 13:00,short,0.05304167162245266,0.052241671622452655,586.3999755152773,11224.755206019323,11811.155181534601
75,1662652800000,2022-09-09 01:00,long,0.10934701040121197,0.10854701040121198,1282.0655843403651,11811.155181534601,13093.220765874967
76,1663516800000,2022-09-19 01:00,short,0.027215297328390342,0.026415297328390343,345.861319516842,13093.220765874967,13439.082085391809
77,1663617600000,2022-09-20 05:00,short,0.028181140313789932,0.027381140313789933,367.9773922686537,13439.082085391809,13807.059477660463
78,1663696800000,2022-09-21 03:00,long,0.03568069675359409,0.034880696753594086,481.59985469911175,13807.059477660463,14288.659332359575
79,1663776000000,2022-09-22 01:00,long,-0.009082850465710557,-0.009882850465710557,-141.21268353718932,14288.659332359575,14147.446648822386
80,1663819200000,2022-09-22 13:00,short,-0.038689242079299246,-0.03948924207929925,-558.6719455193181,14147.446648822386,13588.774703303068
81,1663981200000,2022-09-24 10:00,long,-0.008513419879462858,-0.009313419879462858,-126.5579644592848,13588.774703303068,13462.216738843783
82,1664121600000,2022-09-26 01:00,short,-0.0029812057846958506,-0.0037812057846958506,-50.90341180774542,13462.216738843783,13411.313327036038
83,1664186400000,2022-09-26 19:00,long,0.05866814667822062,0.05786814667822062,776.0878467564964,13411.313327036038,14187.401173792534
84,1664197200000,2022-09-26 22:00,short,-0.053025777216603176,-0.05382577721660318,-763.6478948631313,14187.401173792534,13423.753278929402
85,1664208000000,2022-09-27 01:00,long,0.004088939680276349,0.003288939680276349,44.14991481731066,13423.753278929402,13467.903193746712
86,1664474400000,2022-09-30 03:00,long,0.017725878073094004,0.016925878073094005,227.95608735759018,13467.903193746712,13695.859281104302
87,1664553600000,2022-10-01 01:00,long,-0.021641035786846397,-0.022441035786846395,-307.34926825887396,13695.859281104302,13388.510012845429
88,1664776800000,2022-10-03 15:00,short,-0.03324252812137485,-0.03404252812137485,-455.7787286155993,13388.510012845429,12932.731284229829
89,1664780400000,2022-10-03 16:00,long,0.039252165982672116,0.038452165982672114,497.2915299505017,12932.731284229829,13430.02281418033
90,1665396000000,2022-10-10 19:00,short,0.009228573282294095,0.008428573282294094,113.19593147220048,13430.02281418033,13543.218745652532
91,1665428400000,2022-10-11 04:00,long,-0.011321314521733017,-0.012121314521733017,-164.16161405268485,13543.218745652532,13379.057131599846
92,1665500400000,2022-10-12 00:00,short,0.00042837403321993595,-0.0003716259667800641,-4.972005041136504,13379.057131599846,13374.08512655871
93,1666195200000,2022-10-20 01:00,long,0.00010957445975878777,-0.0006904255402412123,-9.233809948736258,13374.08512655871,13364.851316609973
