trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
132,1655168400000,2022-06-14 10:00,short,-0.07034997208050364,-0.07114997208050364,-480.48336872508594,6753.10691874111,6272.623550016025
133,1655175600000,2022-06-14 12:00,long,0.0037714957178045516,0.0029714957178045517,18.639074018272602,6272.623550016025,6291.262624034297
134,1655290800000,2022-06-15 20:00,short,0.002405794827540997,0.001605794827540997,10.102476980376274,6291.262624034297,6301.365101014673
135,1655470800000,2022-06-17 22:00,long,-0.07096164164058194,-0.07176164164058194,-452.19630422548437,6301.365101014673,5849.1687967891885
136,1655481600000,2022-06-18 01:00,short,0.05181457931935973,0.05101457931935973,298.39288553612596,5849.1687967891885,6147.561682325315
137,1655586000000,2022-06-19 06:00,long,0.10252775617763943,0.10172775617763943,625.3776559065885,6147.561682325315,6772.939338231903
138,1657702800000,2022-07-13 18:00,short,-0.057226928356375106,-0.05802692835637511,-393.01286574165727,6772.939338231903,6379.926472490246
139,1658797200000,2022-07-26 10:00,long,0.0799855685127735,0.0791855685127735,505.19810479383375,6379.926472490246,6885.124577284079
140,1659636000000,2022-08-05 03:00,short,-0.029179350203269783,-0.02997935020326978,-206.41156089553922,6885.124577284079,6678.71301638854
141,1659704400000,2022-08-05 22:00,long,0.005222692206587443,0.004422692206587442,29.537892007615707,6678.71301638854,6708.250908396156
142,1660561200000,2022-08-15 20:00,short,0.013339848013888767,0.012539848013888766,84.12044683031904,6708.250908396156,6792.371355226475
143,1660723200000,2022-08-17 17:00,long,-0.08255821533945018,-0.08335821533945018,-566.1999540944815,6792.371355226475,6226.171401131994
144,1660762800000,2022-08-18 04:00,short,0.08386280277522917,0.08306280277522918,517.1632471369991,6226.171401131994,6743.334648268993
145,1661115600000,2022-08-22 06:00,long,-0.0015985092971437798,-0.0023985092971437797,-16.17395084762496,6743.334648268993,6727.160697421368
146,1661119200000,2022-08-22 07:00,short,0.0033628257012651153,0.0025628257012651153,17.240540331892042,6727.160697421368,6744.40123775326
147,1661248800000,2022-08-23 19:00,long,0.01092857860700347,0.01012857860700347,68.3111980937554,6744.40123775326,6812.7124358470155
148,1661518800000,2022-08-26 22:00,short,0.08265089998413211,0.08185089998413211,557.6266442071671,6812.7124358470155,7370.339080054183
149,1661522400000,2022-08-26 23:00,long,-0.060742226680040146,-0.06154222668004015,-453.5870783734531,7370.339080054183,6916.75200168073
150,1661554800000,2022-08-27 08:00,short,0.03406083103287216,0.03326083103287216,230.05691962418308,6916.75200168073,7146.808921304913
151,1661958000000,2022-09-01 00:00,long,0.01024301719665055,0.00944301719665055,67.48743954505787,7146.808921304913,7214.296360849971
152,1662055200000,2022-09-02 03:00,short,0.0029190813479287314,0.0021190813479287315,15.287680856707299,7214.296360849971,7229.584041706678
153,1662300000000,2022-09-04 23:00,long,0.004891523132195097,0.004091523132195097,29.580010342791393,7229.584041706678,7259.164052049469
154,1662361200000,2022-09-05 16:00,short,0.048329067067721,0.047529067067721,345.0212950854485,7259.164052049469,7604.185347134918
155,1662375600000,2022-09-05 20:00,long,-0.048051971157634155,-0.04885197115763416,-371.47944325553925,7604.185347134918,7232.705903879379
156,1662422400000,2022-09-06 09:00,short,0.040764780899868014,0.03996478089986801,289.0535067617212,7232.705903879379,7521.7594106411
157,1662429600000,2022-09-06 11:00,long,-0.028943640454431763,-0.02974364045443176,-223.72450749484742,7521.7594106411,7298.034903146252
158,1662436800000,2022-09-06 13:00,short,0.02067511723069837,0.01987511723069837,145.04929925376018,7298.034903146252,7443.084202400012
