trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
75,1632877200000,2021-09-29 10:00,long,0.017884655545089247,-0.08994702608032337
76,1632963600000,2021-09-30 10:00,long,0.011503320409556839,-0.07844370567076653
77,1633032000000,2021-10-01 05:00,short,-0.006672447185805374,-0.0851161528565719
78,1633082400000,2021-10-01 19:00,short,-0.0022042090806156703,-0.08732036193718756
79,1633284000000,2021-10-04 03:00,short,0.016847882242866954,-0.0704724796943206
80,1633287600000,2021-10-04 04:00,long,-0.013743965252717349,-0.08421644494703795
81,1633363200000,2021-10-05 01:00,long,0.008928101666735877,-0.07528834328030207
82,1633528800000,2021-10-06 23:00,short,-0.0013888393217767795,-0.07667718260207884
83,1633683600000,2021-10-08 18:00,long,-0.02066286765334466,-0.0973400502554235
84,1634328000000,2021-10-16 05:00,short,0.01707335055505135,-0.08026669970037215
85,1634500800000,2021-10-18 05:00,long,0.04826359551851902,-0.03200310418185313
86,1634565600000,2021-10-18 23:00,long,-0.00785020319115235,-0.03985330737300548
87,1634806800000,2021-10-21 18:00,long,-0.02057605514571956,-0.060429362518725036
88,1634814000000,2021-10-21 20:00,short,0.02924576212446275,-0.031183600394262285
89,1635080400000,2021-10-24 22:00,long,-0.0047753715722834485,-0.03595897196654573
90,1635087600000,2021-10-25 00:00,short,-0.013991191510071754,-0.04995016347661749
91,1635091200000,2021-10-25 01:00,long,0.012312021311773025,-0.037638142164844464
92,1635314400000,2021-10-27 15:00,short,0.03375704092221545,-0.003881101242629012
93,1635332400000,2021-10-27 20:00,short,-0.004517997799258077,-0.00839909904188709
94,1635354000000,2021-10-28 02:00,long,-0.003050063531754831,-0.011449162573641921
95,1635411600000,2021-10-28 18:00,long,0.007097573215222442,-0.004351589358419479
96,1635418800000,2021-10-28 20:00,long,0.003319546603724933,-0.0010320427546945464
97,1635429600000,2021-10-28 23:00,long,-0.020093496567160283,-0.02112553932185483
98,1635498000000,2021-10-29 18:00,long,0.007196536829282918,-0.013929002492571911
