trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
294,1655550000000,2022-06-18 20:00,long,0.02264982854587663,0.4091510971551573
295,1655586000000,2022-06-19 06:00,short,-0.10150254449628479,0.3076485526588725
296,1655593200000,2022-06-19 08:00,long,0.08165862062610732,0.38930717328497977
297,1655607600000,2022-06-19 12:00,short,-0.09285002611794355,0.2964571471670362
298,1655690400000,2022-06-20 11:00,short,-0.026725990981609413,0.26973115618542676
299,1655913600000,2022-06-23 01:00,short,-0.003190164768279801,0.26654099141714693
300,1656583200000,2022-06-30 19:00,short,-0.0026982266566758276,0.2638427647604711
301,1657702800000,2022-07-13 18:00,long,-0.0003854220226856324,0.2634573427377854
302,1658188800000,2022-07-19 09:00,long,0.025130647685688647,0.28858799042347405
303,1658793600000,2022-07-26 09:00,long,0.009594638655181642,0.29818262907865567
304,1658797200000,2022-07-26 10:00,short,-0.005708604536898898,0.29247402454175675
305,1659463200000,2022-08-03 03:00,short,-0.021478819855665552,0.2709952046860912
306,1659632400000,2022-08-05 02:00,short,-0.008441262819223727,0.2625539418668674
307,1659636000000,2022-08-05 03:00,long,0.01072786381489701,0.2732818056817644
308,1659704400000,2022-08-05 22:00,short,-0.008086568078574973,0.2651952376031894
309,1659708000000,2022-08-05 23:00,long,0.001556999013600314,0.2667522366167897
310,1660093200000,2022-08-10 10:00,short,-0.07024350190344628,0.19650873471334343
311,1660158000000,2022-08-11 04:00,short,-0.024793268319771664,0.17171546639357177
312,1660467600000,2022-08-14 18:00,short,0.02212508186806852,0.1938405482616403
313,1660561200000,2022-08-15 20:00,long,-0.0015318619857993313,0.19230868627584097
314,1660665600000,2022-08-17 01:00,long,-0.017597263041610998,0.17471142323422997
315,1660723200000,2022-08-17 17:00,short,0.01286927504474058,0.18758069827897056
316,1660730400000,2022-08-17 19:00,long,-0.01339496159482909,0.17418573668414147
317,1660762800000,2022-08-18 04:00,long,0.00293439793039565,0.17712013461453713
318,1660888800000,2022-08-19 15:00,long,-0.029513836571326755,0.14760629804321038
319,1660906800000,2022-08-19 20:00,long,-0.009466493990157287,0.1381398040530531
320,1660917600000,2022-08-19 23:00,long,-0.003521069286399591,0.1346187347666535
321,1661115600000,2022-08-22 06:00,short,0.019116310603367517,0.15373504537002103
322,1661119200000,2022-08-22 07:00,long,-0.01854180456184704,0.135193240808174
323,1661162400000,2022-08-22 19:00,long,0.006232557351352553,0.14142579815952655
324,1661241600000,2022-08-23 17:00,long,-0.003971930282838243,0.1374538678766883
325,1661248800000,2022-08-23 19:00,short,0.005290649240772294,0.1427445171174606
326,1661518800000,2022-08-26 22:00,long,-0.07371400764877276,0.06903050946868786
327,1661522400000,2022-08-26 23:00,short,0.052479839518555636,0.1215103489872435
328,1661554800000,2022-08-27 08:00,long,-0.011076080063465587,0.11043426892377792
329,1661580000000,2022-08-27 15:00,short,0.0050948800174736245,0.11552914894125155
330,1661868000000,2022-08-30 23:00,short,-0.017062257967520898,0.09846689097373065
331,1661911200000,2022-08-31 11:00,long,-0.012775930101881472,0.08569096087184919
332,1661958000000,2022-09-01 00:00,short,0.017243201402146326,0.10293416227399552
333,1662040800000,2022-09-01 23:00,short,-0.03360252756594893,0.0693316347080466
334,1662055200000,2022-09-02 03:00,long,0.005558345012184019,0.07488997972023062
335,1662282000000,2022-09-04 18:00,long,-0.0018464772391201026,0.07304350248111052
336,1662300000000,2022-09-04 23:00,short,-0.0019595846762655348,0.07108391780484499
337,1662314400000,2022-09-05 03:00,short,0.005105992919863489,0.07618991072470849
338,1662361200000,2022-09-05 16:00,long,0.007150192298441072,0.08334010302314956
339,1662375600000,2022-09-05 20:00,short,-0.012979469257769027,0.07036063376538054
340,1662400800000,2022-09-06 03:00,short,0.03841012011425939,0.10877075387963994
341,1662422400000,2022-09-06 09:00,long,-0.06520626561493967,0.043564488264700274
342,1662429600000,2022-09-06 11:00,short,0.058769052374807805,0.10233354063950809
343,1662436800000,2022-09-06 13:00,long,-0.05384167162245266,0.048491869017055426
344,1662476400000,2022-09-07 00:00,long,-0.04726103133999502,0.0012308376770604063
345,1662498000000,2022-09-07 06:00,short,-0.021755850372592398,-0.020525012695531992
346,1662501600000,2022-09-07 07:00,long,0.022216610170388586,0.0016915974748565946
347,1662559200000,2022-09-07 23:00,long,0.017752581084836374,0.01944417855969297
