trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
131,1661886000000,2022-08-31 04:00,long,0.025829800695982286,1.6401998957456734,0.00055,0.041463926466021546,472.81279354755685,11402.991319093064,11875.80411264062,tp,1661911200000
132,1661958000000,2022-09-01 00:00,short,-0.010271892752442335,1.7560487039611496,0.00055,-0.01900377074233292,-225.6850587374768,11875.80411264062,11650.119053903143,sl,1661975100000
133,1662055200000,2022-09-02 03:00,long,0.025066676140472754,1.8,0.00055,0.04413001705285096,514.1199525164895,11650.119053903143,12164.239006419633,tp,1662088500000
134,1662300000000,2022-09-04 23:00,short,-0.011330579585105305,1.8,0.00055,-0.021385043253189552,-260.1327772944194,12164.239006419633,11904.106229125215,sl,1662309900000
135,1662361200000,2022-09-05 16:00,long,0.0050938466635810364,1.8,0.00055,0.008178923994445867,97.36278006982472,11904.106229125215,12001.46900919504,timeout,1662447600000
136,1662422400000,2022-09-06 09:00,long,-0.024299192975627548,1.8,0.00055,-0.044728547356129585,-536.8082749209019,12001.46900919504,11464.660734274137,sl,1662483900000
137,1662480000000,2022-09-07 01:00,short,0.026425229814761142,1.8,0.00055,0.04657541366657006,533.9713162457008,11464.660734274137,11998.632050519838,tp,1662483900000
138,1662649200000,2022-09-09 00:00,long,-0.011205497114481044,1.8,0.00055,-0.021159894806065883,-253.88979200569037,11998.632050519838,11744.742258514148,sl,1662653100000
139,1663185600000,2022-09-15 05:00,long,-0.010926497884587993,1.6009520241622224,0.00055,-0.018373322518624613,-215.7899374138001,11744.742258514148,11528.952321100349,sl,1663253400000
140,1663380000000,2022-09-17 11:00,long,-0.010820004251966497,1.8,0.00055,-0.020466007653539696,-235.95162644093398,11528.952321100349,11293.000694659415,sl,1663417200000
141,1663516800000,2022-09-19 01:00,long,-0.010450514848943215,1.8,0.00055,-0.01980092672809779,-223.6118792953085,11293.000694659415,11069.388815364106,sl,1663522500000
142,1663617600000,2022-09-20 05:00,long,-0.01329229511755925,0.8949414919751242,0.00055,-0.012388044244868453,-137.12807840838252,11069.388815364106,10932.260736955723,sl,1663643700000
143,1663675200000,2022-09-20 21:00,long,-0.011920043534977776,1.363267516012443,0.00055,-0.017000005274496178,-185.84849019041476,10932.260736955723,10746.412246765309,sl,1663679700000
144,1663776000000,2022-09-22 01:00,short,-0.011309063145743536,1.7739459635264492,0.00055,-0.021037337198597024,-226.07589811033446,10746.412246765309,10520.336348654975,sl,1663781700000
145,1663819200000,2022-09-22 13:00,long,0.02510779746091929,1.0242772757913892,0.00055,0.0251539938827071,264.6284761580884,10520.336348654975,10784.964824813063,tp,1663836000000
146,1663923600000,2022-09-23 18:00,short,0.025712958564819144,1.7400931663173342,0.00055,0.04378589224296803,472.22930766346536,10784.964824813063,11257.194132476528,tp,1663950600000
147,1664121600000,2022-09-26 01:00,long,-0.01077965655635238,1.8,0.00055,-0.020393381801434286,-229.57225795645965,11257.194132476528,11027.62187452007,sl,1664142000000
148,1664157600000,2022-09-26 11:00,long,-0.01046513781126246,1.8,0.00055,-0.019827248060272428,-218.64739442099585,11027.62187452007,10808.974480099074,sl,1664174400000
149,1664186400000,2022-09-26 19:00,short,-0.013139317101282133,1.8,0.00055,-0.024640770782307843,-266.34146255593635,10808.974480099074,10542.633017543138,sl,1664237700000
150,1664474400000,2022-09-30 03:00,short,-0.010445604488589666,1.6151964236247411,0.00055,-0.01776006104556218,-187.23780597252554,10542.633017543138,10355.395211570612,sl,1664478900000
151,1664553600000,2022-10-01 01:00,short,-0.010433204808346641,1.2687917187151845,0.00055,-0.013935399305783013,-144.30656724242985,10355.395211570612,10211.088644328183,sl,1664555700000
152,1664712000000,2022-10-02 21:00,long,-0.012493395418567754,1.8,0.00055,-0.02347811175342196,-239.737080315635,10211.088644328183,9971.351564012548,sl,1664751900000
153,1664780400000,2022-10-03 16:00,short,-0.013485160849768363,1.8,0.00055,-0.025263289529583056,-251.90914156290984,9971.351564012548,9719.442422449638,sl,1664807400000
154,1664989200000,2022-10-06 02:00,long,-0.010943973279906372,1.8,0.00055,-0.02068915190383147,-201.08702069860428,9719.442422449638,9518.355401751034,sl,1665003300000
