trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
138,1662649200000,2022-09-09 00:00,long,0.02577678587610266,1.8,0.00039999999999999996,0.04567821457698479,571.1519803656334,12503.815782970893,13074.967763336526,tp,1662694800000
139,1663185600000,2022-09-15 05:00,long,-0.015004521395846293,1.6009520241622224,0.00039999999999999996,-0.024661899709930386,-322.45354368997823,13074.967763336526,12752.514219646548,sl,1663253700000
140,1663380000000,2022-09-17 11:00,long,-9.504395783055397e-05,1.8,0.00039999999999999996,-0.0008910791240949971,-11.363499200851642,12752.514219646548,12741.150720445696,timeout,1663466400000
141,1663516800000,2022-09-19 01:00,long,-0.012292946657571968,1.8,0.00039999999999999996,-0.022847303983629542,-291.10094361126335,12741.150720445696,12450.049776834432,sl,1663523700000
142,1663617600000,2022-09-20 05:00,long,-0.01329229511755925,0.8949414919751242,0.00039999999999999996,-0.012253803021072183,-152.56045756787282,12450.049776834432,12297.489319266559,sl,1663643700000
143,1663675200000,2022-09-20 21:00,long,-0.014643583407757732,1.363267516012443,0.00039999999999999996,-0.020508428584219883,-252.202181469385,12297.489319266559,12045.287137797173,sl,1663680000000
144,1663776000000,2022-09-22 01:00,short,-0.012872528096768088,1.7739459635264492,0.00039999999999999996,-0.023544747643053136,-283.60324594754826,12045.287137797173,11761.683891849625,sl,1663782000000
145,1663819200000,2022-09-22 13:00,long,0.02510779746091929,1.0242772757913892,0.00039999999999999996,0.025307635474075812,297.6604084962396,11761.683891849625,12059.344300345865,tp,1663836000000
146,1663923600000,2022-09-23 18:00,short,0.025712958564819144,1.7400931663173342,0.00039999999999999996,0.04404690621791563,531.1768074468897,12059.344300345865,12590.521107792754,tp,1663950600000
147,1664121600000,2022-09-26 01:00,long,-0.012011316533982574,1.8,0.00039999999999999996,-0.022340369761168634,-281.27689703388864,12590.521107792754,12309.244210758865,sl,1664142600000
148,1664157600000,2022-09-26 11:00,long,0.02840612988304758,1.8,0.00039999999999999996,0.05041103378948565,620.5217258315957,12309.244210758865,12929.76593659046,tp,1664240700000
149,1664186400000,2022-09-26 19:00,short,-0.013139317101282133,1.8,0.00039999999999999996,-0.02437077078230784,-315.10836190953796,12929.76593659046,12614.657574680921,sl,1664237700000
150,1664474400000,2022-09-30 03:00,short,-0.012325396722079773,1.6151964236247411,0.00039999999999999996,-0.020554015274709254,-259.28186447521847,12614.657574680921,12355.375710205702,sl,1664479800000
151,1664553600000,2022-10-01 01:00,short,0.014857250618627416,1.2687917187151845,0.00039999999999999996,0.018343239860304443,226.63762021648256,12355.375710205702,12582.013330422185,timeout,1664640000000
152,1664712000000,2022-10-02 21:00,long,-0.012493395418567754,1.8,0.00039999999999999996,-0.023208111753421957,-292.00477145548285,12582.013330422185,12290.008558966703,sl,1664751900000
153,1664780400000,2022-10-03 16:00,short,-0.013485160849768363,1.8,0.00039999999999999996,-0.024993289529583053,-307.1677422353086,12290.008558966703,11982.840816731396,sl,1664807400000
154,1664989200000,2022-10-06 02:00,long,-0.015336385129042562,1.8,0.00039999999999999996,-0.02832549323227661,-339.4198764577731,11982.840816731396,11643.420940273623,sl,1665065100000
155,1665064800000,2022-10-06 23:00,short,0.02517808922787701,1.8,0.00039999999999999996,0.04460056061017862,519.3031013564967,11643.420940273623,12162.72404163012,tp,1665147000000
156,1665316800000,2022-10-09 21:00,long,-0.013558468648288913,1.8,0.00039999999999999996,-0.02512524356692004,-305.59140398319084,12162.72404163012,11857.132637646928,sl,1665390300000
157,1665428400000,2022-10-11 04:00,short,0.011787338503309819,1.8,0.00039999999999999996,0.020497209305957675,243.03812944235108,11857.132637646928,12100.17076708928,timeout,1665514800000
158,1665500400000,2022-10-12 00:00,long,0.0029204058103469155,1.8,0.00039999999999999996,0.0045367304586244475,54.89521327361108,12100.17076708928,12155.06598036289,timeout,1665586800000
159,1665572400000,2022-10-12 20:00,short,0.02507778030297092,1.8,0.00039999999999999996,0.04442000454534766,539.9280860967203,12155.06598036289,12694.99406645961,tp,1665657000000
160,1666000800000,2022-10-17 19:00,long,0.009588520654087107,1.8,0.00039999999999999996,0.016539337177356794,209.96678732971935,12694.99406645961,12904.96085378933,timeout,1666087200000
161,1666130400000,2022-10-19 07:00,short,0.004294865636141343,1.8,0.00039999999999999996,0.007010758145054417,90.47355941731195,12904.96085378933,12995.434413206642,timeout,1666216800000
162,1666191600000,2022-10-20 00:00,long,0.00842651871935729,1.8,0.00039999999999999996,0.014447733694843121,187.75457565080944,12995.434413206642,13183.188988857451,timeout,1666278000000
163,1666360800000,2022-10-21 23:00,long,0.008913868498115596,1.8,0.00039999999999999996,0.015324963296608074,202.03188738648814,13183.188988857451,13385.22087624394,timeout,1666447200000
164,1666458000000,2022-10-23 02:00,short,0.0006568675238962651,1.8,0.00039999999999999996,0.00046236154301327725,6.188811377913679,13385.22087624394,13391.409687621854,timeout,1666544400000
165,1666627200000,2022-10-25 01:00,long,0.025177441882762608,1.8,0.00039999999999999996,0.044599395388972694,597.2487754739664,13391.409687621854,13988.65846309582,tp,1666713000000
166,1667415600000,2022-11-03 04:00,short,0.011281612706169786,1.8,0.00039999999999999996,0.019586902871105618,273.99449461372745,13988.65846309582,14262.652957709548,timeout,1667502000000
167,1667491200000,2022-11-04 01:00,short,-0.01622962350531232,1.8,0.00039999999999999996,-0.029933322309562173,-426.92858797255013,14262.652957709548,13835.724369736998,sl,1667541900000
168,1668088800000,2022-11-10 23:00,long,0.027231723252561624,0.5243505110348807,0.00039999999999999996,0.014069227799427179,194.65795792791585,13835.724369736998,14030.382327664913,tp,1668098400000
169,1668430800000,2022-11-14 22:00,short,-0.013227048450541679,0.9941913246022258,0.00039999999999999996,-0.01354789334946274,-190.08212342739102,14030.382327664913,13840.300204237521,sl,1668432000000
170,1669100400000,2022-11-22 16:00,short,-0.012482365699406195,1.8,0.00039999999999999996,-0.02318825825893115,-320.9324555169972,13840.300204237521,13519.367748720524,sl,1669122000000
171,1671048000000,2022-12-15 05:00,short,0.025334251852268452,1.8,0.00039999999999999996,0.04488165333408322,606.7715765940596,13519.367748720524,14126.139325314583,tp,1671129900000
172,1672416000000,2022-12-31 01:00,long,0.001267377403867842,1.8,0.00039999999999999996,0.0015612793269621156,22.054849298400228,14126.139325314583,14148.194174612983,timeout,1672502400000
173,1677121200000,2023-02-23 12:00,long,-0.015075530237526058,1.8,0.00039999999999999996,-0.027855954427546903,-394.11145216010385,14148.194174612983,13754.08272245288,sl,1677146700000
174,1677164400000,2023-02-24 00:00,short,0.009200850526789317,1.4469039223510178,0.00039999999999999996,0.012733985147236483,175.1442851015769,13754.08272245288,13929.227007554457,timeout,1677250800000
175,1677369600000,2023-02-26 09:00,long,0.017131704027441907,1.8,0.00039999999999999996,0.030117067249395436,419.5074665186127,13929.227007554457,14348.73447407307,timeout,1677456000000
176,1677513600000,2023-02-28 01:00,short,0.0005902623694998832,1.8,0.00039999999999999996,0.0003424722650997899,4.914043596651247,14348.73447407307,14353.64851766972,timeout,1677600000000
177,1677981600000,2023-03-05 11:00,long,-0.014858137110145608,1.8,0.00039999999999999996,-0.027464646798262094,-394.2178868041971,14353.64851766972,13959.430630865523,sl,1677983700000
178,1683036000000,2023-05-02 23:00,long,0.026542271719854238,1.8,0.00039999999999999996,0.04705608909573763,656.876211491777,13959.430630865523,14616.3068423573,tp,1683053400000
179,1683118800000,2023-05-03 22:00,short,-0.01588758113080102,1.8,0.00039999999999999996,-0.029317646035441836,-428.5157103496379,14616.3068423573,14187.791132007662,sl,1683135600000
180,1685016000000,2023-05-25 21:00,short,-0.0065086855384310915,1.8,0.00039999999999999996,-0.012435633969175965,-176.434177348768,14187.791132007662,14011.356954658893,timeout,1685102400000
181,1686067200000,2023-06-07 01:00,short,-0.012815234272517184,1.3891906346795637,0.00039999999999999996,-0.018358479686477268,-257.22721203208727,14011.356954658893,13754.129742626807,sl,1686071400000
182,1686150000000,2023-06-08 00:00,short,-0.01254165185606193,1.425224365889177,0.00039999999999999996,-0.018444757560114357,-253.6915885531095,13754.129742626807,13500.438154073698,sl,1686234900000
183,1686578400000,2023-06-12 23:00,short,-0.012800639449948692,1.8,0.00039999999999999996,-0.023761151009907645,-320.785949678864,13500.438154073698,13179.652204394833,sl,1686623700000
184,1686769200000,2023-06-15 04:00,long,-0.018468730156585678,1.8,0.00039999999999999996,-0.03396371428185422,-447.62994180427626,13179.652204394833,12732.022262590557,sl,1686773100000
185,1689026400000,2023-07-11 07:00,short,-0.012162316329348055,1.8,0.00039999999999999996,-0.0226121693928265,-287.8986441149358,12732.022262590557,12444.123618475622,sl,1689058200000
186,1690934400000,2023-08-02 09:00,long,-0.012713641562221656,1.8,0.00039999999999999996,-0.02360455481199898,-293.7379980395989,12444.123618475622,12150.385620436024,sl,1690985700000
187,1690984800000,2023-08-02 23:00,short,0.006113794141712758,1.8,0.00039999999999999996,0.010284829455082965,124.96464391967692,12150.385620436024,12275.3502643557,timeout,1691071200000
188,1692036000000,2023-08-15 03:00,short,0.004614358157719933,1.8,0.00039999999999999996,0.0075858446838958805,93.11890054582258,12275.3502643557,12368.469164901522,timeout,1692122400000
